time_ps,mem_init,accepted,x_hex,y_hex,h_hex
17995000,1,1,40133332,3fe36634,3d4ccccd
18005000,1,1,40133332,3fe36634,3d4ccccd
18015000,1,1,40133332,3fe36634,3d4ccccd
18025000,1,1,40133332,3fe36634,3d4ccccd
18035000,1,1,40133332,3fe36634,3d4ccccd
18045000,1,1,40133332,3fe36634,3d4ccccd
18055000,1,1,40133332,3fe36634,3d4ccccd
18065000,1,1,40133332,3fe36634,3d4ccccd
18075000,1,1,40133332,3fe36634,3d4ccccd
18085000,1,1,40133332,3fe36634,3d4ccccd
18095000,1,1,40133332,3fe36634,3d4ccccd
18105000,1,1,40133332,3fe36634,3d4ccccd
18115000,1,1,40133332,3fe36634,3d4ccccd
18125000,1,1,40133332,3fe36634,3d4ccccd
18135000,1,1,40133332,3fe36634,3d4ccccd
18145000,1,1,40133332,3fe36634,3d4ccccd
18155000,1,1,40133332,3fe36634,3d4ccccd
18165000,1,1,40133332,3fe36634,3d4ccccd
18175000,1,1,40133332,3fe36634,3d4ccccd
18185000,1,1,40133332,3fe36634,3d4ccccd
18195000,1,1,40133332,3fe36634,3d4ccccd
18205000,1,1,40133332,3fe36634,3d4ccccd
18215000,1,1,40133332,3fe36634,3d4ccccd
18225000,1,1,40133332,3fe36634,3d4ccccd
18235000,1,1,40133332,3fe36634,3d4ccccd
18245000,1,1,40133332,3fe36634,3d4ccccd
18255000,1,1,40133332,3fe36634,3d4ccccd
18265000,1,1,40133332,3fe36634,3d4ccccd
18275000,1,1,40133332,3fe36634,3d4ccccd
18285000,1,1,40133332,3fe36634,3d4ccccd
18295000,1,1,40133332,3fe36634,3d4ccccd
18305000,1,1,40133332,3fe36634,3d4ccccd
18315000,1,1,40133332,3fe36634,3d4ccccd
18325000,1,1,40133332,3fe36634,3d4ccccd
18335000,1,1,40133332,3fe36634,3d4ccccd
18345000,1,1,40133332,3fe36634,3d4ccccd
18355000,1,1,40133332,3fe36634,3d4ccccd
18365000,1,1,40133332,3fe36634,3d4ccccd
18375000,1,1,40133332,3fe36634,3d4ccccd
18385000,1,1,40133332,3fe36634,3d4ccccd
18395000,1,1,40133332,3fe36634,3d4ccccd
18405000,1,1,40133332,3fe36634,3d4ccccd
18415000,1,1,40133332,3fe36634,3d4ccccd
18425000,1,1,40133332,3fe36634,3d4ccccd
18435000,1,1,40133332,3fe36634,3d4ccccd
18445000,1,1,40133332,3fe36634,3d4ccccd
18455000,1,1,40133332,3fe36634,3d4ccccd
18465000,1,1,40133332,3fe36634,3d4ccccd
18475000,1,1,40133332,3fe36634,3d4ccccd
18485000,1,1,40133332,3fe36634,3d4ccccd
18495000,1,1,40133332,3fe36634,3d4ccccd
18505000,1,1,40133332,3fe36634,3d4ccccd
18515000,1,1,40133332,3fe36634,3d4ccccd
18525000,1,1,40133332,3fe36634,3d4ccccd
18535000,1,1,40133332,3fe36634,3d4ccccd
18545000,1,1,40133332,3fe36634,3d4ccccd
18555000,1,1,40133332,3fe36634,3d4ccccd
18565000,1,1,40133332,3fe36634,3d4ccccd
18575000,1,1,40133332,3fe36634,3d4ccccd
18585000,1,1,40133332,3fe36634,3d4ccccd
18595000,1,1,40133332,3fe36634,3d4ccccd
18605000,1,1,40133332,3fe36634,3d4ccccd
18615000,1,1,40133332,3fe36634,3d4ccccd
18625000,1,1,40133332,3fe36634,3d4ccccd
18635000,1,1,40133332,3fe36634,3d4ccccd
18645000,1,1,40133332,3fe36634,3d4ccccd
18655000,1,1,40133332,3fe36634,3d4ccccd
18665000,1,1,40133332,3fe36634,3d4ccccd
18675000,1,1,40133332,3fe36634,3d4ccccd
18685000,1,1,40133332,3fe36634,3d4ccccd
18695000,1,1,40133332,3fe36634,3d4ccccd
18705000,1,1,40133332,3fe36634,3d4ccccd
18715000,1,1,40133332,3fe36634,3d4ccccd
18725000,1,1,40133332,3fe36634,3d4ccccd
18735000,1,1,40133332,3fe36634,3d4ccccd
18745000,1,1,40133332,3fe36634,3d4ccccd
18755000,1,1,40133332,3fe36634,3d4ccccd
18765000,1,1,40133332,3fe36634,3d4ccccd
18775000,1,1,40133332,3fe36634,3d4ccccd
18785000,1,1,40133332,3fe36634,3d4ccccd
18795000,1,1,40133332,3fe36634,3d4ccccd
18805000,1,1,40133332,3fe36634,3d4ccccd
18815000,1,1,40133332,3fe36634,3d4ccccd
18825000,1,1,40133332,3fe36634,3d4ccccd
18835000,1,1,40133332,3fe36634,3d4ccccd
18845000,1,1,40133332,3fe36634,3d4ccccd
18855000,1,1,40133332,3fe36634,3d4ccccd
18865000,1,1,40133332,3fe36634,3d4ccccd
18875000,1,1,40133332,3fe36634,3d4ccccd
18885000,1,1,40133332,3fe36634,3d4ccccd
18895000,1,1,40133332,3fe36634,3d4ccccd
18905000,1,1,40133332,3fe36634,3d4ccccd
18915000,1,1,40133332,3fe36634,3d4ccccd
18925000,1,1,40133332,3fe36634,3d4ccccd
18935000,1,1,40133332,3fe36634,3d4ccccd
18945000,1,1,40133332,3fe36634,3d4ccccd
18955000,1,1,40133332,3fe36634,3d4ccccd
18965000,1,1,40133332,3fe36634,3d4ccccd
18975000,1,1,40133332,3fe36634,3d4ccccd
18985000,1,1,40133332,3fe36634,3d4ccccd
18995000,1,1,40133332,3fe36634,3d4ccccd
19005000,1,1,40133332,3fe36634,3d4ccccd
19015000,1,1,40133332,3fe36634,3d4ccccd
19025000,1,1,40133332,3fe36634,3d4ccccd
19035000,1,1,40133332,3fe36634,3d4ccccd
19045000,1,1,40133332,3fe36634,3d4ccccd
19055000,1,1,40133332,3fe36634,3d4ccccd
19065000,1,1,40133332,3fe36634,3d4ccccd
19075000,1,1,40133332,3fe36634,3d4ccccd
19085000,1,1,40133332,3fe36634,3d4ccccd
19095000,1,1,40133332,3fe36634,3d4ccccd
19105000,1,1,40133332,3fe36634,3d4ccccd
19115000,1,1,40133332,3fe36634,3d4ccccd
19125000,1,1,40133332,3fe36634,3d4ccccd
19135000,1,1,40133332,3fe36634,3d4ccccd
19145000,1,1,40133332,3fe36634,3d4ccccd
19155000,1,1,40133332,3fe36634,3d4ccccd
19165000,1,1,40133332,3fe36634,3d4ccccd
19175000,1,1,40133332,3fe36634,3d4ccccd
19185000,1,1,40133332,3fe36634,3d4ccccd
19195000,1,1,40133332,3fe36634,3d4ccccd
19205000,1,1,40133332,3fe36634,3d4ccccd
19215000,1,1,40133332,3fe36634,3d4ccccd
19225000,1,1,40133332,3fe36634,3d4ccccd
19235000,1,1,40133332,3fe36634,3d4ccccd
19245000,1,1,40133332,3fe36634,3d4ccccd
19255000,1,1,40133332,3fe36634,3d4ccccd
19265000,1,1,40133332,3fe36634,3d4ccccd
19275000,1,1,40133332,3fe36634,3d4ccccd
19285000,1,1,40133332,3fe36634,3d4ccccd
19295000,1,1,40133332,3fe36634,3d4ccccd
19305000,1,1,40133332,3fe36634,3d4ccccd
19315000,1,1,40133332,3fe36634,3d4ccccd
19325000,1,1,40133332,3fe36634,3d4ccccd
19335000,1,1,40133332,3fe36634,3d4ccccd
19345000,1,1,40133332,3fe36634,3d4ccccd
19355000,1,1,40133332,3fe36634,3d4ccccd
19365000,1,1,40133332,3fe36634,3d4ccccd
19375000,1,1,40133332,3fe36634,3d4ccccd
19385000,1,1,40133332,3fe36634,3d4ccccd
19395000,1,1,40133332,3fe36634,3d4ccccd
19405000,1,1,40133332,3fe36634,3d4ccccd
19415000,1,1,40133332,3fe36634,3d4ccccd
19425000,1,1,40133332,3fe36634,3d4ccccd
19435000,1,1,40133332,3fe36634,3d4ccccd
19445000,1,1,40133332,3fe36634,3d4ccccd
19455000,1,1,40133332,3fe36634,3d4ccccd
19465000,1,1,40133332,3fe36634,3d4ccccd
19475000,1,1,40133332,3fe36634,3d4ccccd
19485000,1,1,40133332,3fe36634,3d4ccccd
19495000,1,1,40133332,3fe36634,3d4ccccd
19505000,1,1,40133332,3fe36634,3d4ccccd
19515000,1,1,40133332,3fe36634,3d4ccccd
19525000,1,1,40133332,3fe36634,3d4ccccd
19535000,1,1,40133332,3fe36634,3d4ccccd
19545000,1,1,40133332,3fe36634,3d4ccccd
19555000,1,1,40133332,3fe36634,3d4ccccd
19565000,1,1,40133332,3fe36634,3d4ccccd
19575000,1,1,40133332,3fe36634,3d4ccccd
19585000,1,1,40133332,3fe36634,3d4ccccd
19595000,1,1,40133332,3fe36634,3d4ccccd
19605000,1,1,40133332,3fe36634,3d4ccccd
19615000,1,1,40133332,3fe36634,3d4ccccd
19625000,1,1,40133332,3fe36634,3d4ccccd
19635000,1,1,40133332,3fe36634,3d4ccccd
19645000,1,1,40133332,3fe36634,3d4ccccd
19655000,1,1,40133332,3fe36634,3d4ccccd
19665000,1,1,40133332,3fe36634,3d4ccccd
19675000,1,1,40133332,3fe36634,3d4ccccd
19685000,1,1,40133332,3fe36634,3d4ccccd
19695000,1,1,40133332,3fe36634,3d4ccccd
19705000,1,1,40133332,3fe36634,3d4ccccd
19715000,1,1,40133332,3fe36634,3d4ccccd
19725000,1,1,40133332,3fe36634,3d4ccccd
19735000,1,1,40133332,3fe36634,3d4ccccd
19745000,1,1,40133332,3fe36634,3d4ccccd
19755000,1,1,40133332,3fe36634,3d4ccccd
19765000,1,1,40133332,3fe36634,3d4ccccd
19775000,1,1,40133332,3fe36634,3d4ccccd
19785000,1,1,40133332,3fe36634,3d4ccccd
19795000,1,1,40133332,3fe36634,3d4ccccd
19805000,1,1,40133332,3fe36634,3d4ccccd
19815000,1,1,40133332,3fe36634,3d4ccccd
19825000,1,1,40133332,3fe36634,3d4ccccd
19835000,1,1,40133332,3fe36634,3d4ccccd
19845000,1,1,40133332,3fe36634,3d4ccccd
19855000,1,1,40133332,3fe36634,3d4ccccd
19865000,1,1,40133332,3fe36634,3d4ccccd
19875000,1,1,40133332,3fe36634,3d4ccccd
19885000,1,1,40133332,3fe36634,3d4ccccd
19895000,1,1,40133332,3fe36634,3d4ccccd
19905000,1,1,40133332,3fe36634,3d4ccccd
19915000,1,1,40133332,3fe36634,3d4ccccd
19925000,1,1,40133332,3fe36634,3d4ccccd
19935000,1,1,40133332,3fe36634,3d4ccccd
19945000,1,1,40133332,3fe36634,3d4ccccd
19955000,1,1,40133332,3fe36634,3d4ccccd
19965000,1,1,40133332,3fe36634,3d4ccccd
19975000,1,1,40133332,3fe36634,3d4ccccd
19985000,1,1,40133332,3fe36634,3d4ccccd
19995000,1,1,40133332,3fe36634,3d4ccccd
